106	-5.11999817e+02	1.51849976e+03
107	-5.12000305e+02	1.50325085e+03
108	-5.11999817e+02	1.48827441e+03
109	-5.12000122e+02	1.47356250e+03
110	-5.12000122e+02	1.45910791e+03
111	-5.12000000e+02	1.44490417e+03
112	-5.12000244e+02	1.43094397e+03
113	-5.11999939e+02	1.41722131e+03
114	-5.12000366e+02	1.40372998e+03
115	-5.12000000e+02	1.39046338e+03
116	-5.11999908e+02	1.37741614e+03
117	-5.11999634e+02	1.36458301e+03
118	-5.11999969e+02	1.35195728e+03
119	-5.12000488e+02	1.33953442e+03
120	-5.12000977e+02	1.32730981e+03
121	-5.11999908e+02	1.31527820e+03
122	-5.11999481e+02	1.30343481e+03
123	-5.11999603e+02	1.29177490e+03
124	-5.11999023e+02	1.28029407e+03
125	-5.12000427e+02	1.26898755e+03
126	-5.12001282e+02	1.25785168e+03
127	-5.11995972e+02	1.24688513e+03
128	-5.12000000e+02	1.23607739e+03
129	-5.12003967e+02	1.22542847e+03
130	-5.11998718e+02	1.21493848e+03
131	-5.11999573e+02	1.20459790e+03
132	-5.12000854e+02	1.19440515e+03
133	-5.12000366e+02	1.18435815e+03
134	-5.12000366e+02	1.17445227e+03
135	-5.12000000e+02	1.16468530e+03
136	-5.11999237e+02	1.15505396e+03
137	-5.11999603e+02	1.14555420e+03
138	-5.11999969e+02	1.13618408e+03
139	-5.12000366e+02	1.12694092e+03
140	-5.11999908e+02	1.11782153e+03
141	-5.11999908e+02	1.10882373e+03
142	-5.11999847e+02	1.09994495e+03
143	-5.11999939e+02	1.09118188e+03
144	-5.11999725e+02	1.08253308e+03
145	-5.12000000e+02	1.07399561e+03
146	-5.11999878e+02	1.06556738e+03
147	-5.12000061e+02	1.05724609e+03
148	-5.12000122e+02	1.04902930e+03
149	-5.11999786e+02	1.04091553e+03
150	-5.12000122e+02	1.03290198e+03
151	-5.12000183e+02	1.02498718e+03
152	-5.11999969e+02	1.01716925e+03
153	-5.11999664e+02	1.00944611e+03
154	-5.11999878e+02	1.00181531e+03
155	-5.11999908e+02	9.94276062e+02
156	-5.12000244e+02	9.86825684e+02
157	-5.12000122e+02	9.79463135e+02
158	-5.12000610e+02	9.72186401e+02
159	-5.11999176e+02	9.64994629e+02
160	-5.12000000e+02	9.57884583e+02
161	-5.12000671e+02	9.50855530e+02
162	-5.11999451e+02	9.43907532e+02
163	-5.11999878e+02	9.37036560e+02
164	-5.11999756e+02	9.30242615e+02
165	-5.12000122e+02	9.23523987e+02
166	-5.11999817e+02	9.16879211e+02
167	-5.12000244e+02	9.10307068e+02
168	-5.11999878e+02	9.03806396e+02
169	-5.11999634e+02	8.97375732e+02
170	-5.11999756e+02	8.91013733e+02
171	-5.11999969e+02	8.84719116e+02
172	-5.12000000e+02	8.78491211e+02
173	-5.12000061e+02	8.72328552e+02
174	-5.12000061e+02	8.66230042e+02
175	-5.12000061e+02	8.60194031e+02
176	-5.12000061e+02	8.54220337e+02
177	-5.11999817e+02	8.48307312e+02
178	-5.12000061e+02	8.42454346e+02
179	-5.11999847e+02	8.36659973e+02
180	-5.12000000e+02	8.30923401e+02
181	-5.11999939e+02	8.25243835e+02
182	-5.12000183e+02	8.19619934e+02
183	-5.12000122e+02	8.14050720e+02
184	-5.12000061e+02	8.08536377e+02
185	-5.11999847e+02	8.03074890e+02
186	-5.11999939e+02	7.97665710e+02
187	-5.12000183e+02	7.92307678e+02
188	-5.12000061e+02	7.87000549e+02
189	-5.12000000e+02	7.81743042e+02
190	-5.12000122e+02	7.76534912e+02
191	-5.11999664e+02	7.71373413e+02
192	-5.12000000e+02	7.66262146e+02
193	-5.12000366e+02	7.61197571e+02
194	-5.11999847e+02	7.56176392e+02
195	-5.11999847e+02	7.51201721e+02
196	-5.11999847e+02	7.46271790e+02
197	-5.11999969e+02	7.41385742e+02
198	-5.12000000e+02	7.36542603e+02
199	-5.12000122e+02	7.31742310e+02
200	-5.12000122e+02	7.26984192e+02
201	-5.11999695e+02	7.22267151e+02
202	-5.12000000e+02	7.17590515e+02
203	-5.12000122e+02	7.12954163e+02
204	-5.12000000e+02	7.08357056e+02
205	-5.11999908e+02	7.03799072e+02
206	-5.11999939e+02	6.99279236e+02
207	-5.12000000e+02	6.94796814e+02
208	-5.12000000e+02	6.90352051e+02
209	-5.11999939e+02	6.85943848e+02
210	-5.11999939e+02	6.81571594e+02
211	-5.11999969e+02	6.77234863e+02
212	-5.11999939e+02	6.72933289e+02
213	-5.11999878e+02	6.68666138e+02
214	-5.11999969e+02	6.64432922e+02
215	-5.12000000e+02	6.60233582e+02
216	-5.11999969e+02	6.56067444e+02
217	-5.11999847e+02	6.51933899e+02
218	-5.11999969e+02	6.47832092e+02
219	-5.11999847e+02	6.43762329e+02
220	-5.12000244e+02	6.39723511e+02
221	-5.11999908e+02	6.35716003e+02
222	-5.12000610e+02	6.31738647e+02
223	-5.11999512e+02	6.27791870e+02
224	-5.12000000e+02	6.23873901e+02
225	-5.12000427e+02	6.19984863e+02
226	-5.11999481e+02	6.16125977e+02
227	-5.11999817e+02	6.12294128e+02
228	-5.11999847e+02	6.08490906e+02
229	-5.12000000e+02	6.04715088e+02
230	-5.11999847e+02	6.00966553e+02
231	-5.12000122e+02	5.97245117e+02
232	-5.11999847e+02	5.93550232e+02
233	-5.11999969e+02	5.89881470e+02
234	-5.11999969e+02	5.86238525e+02
235	-5.12000061e+02	5.82621094e+02
236	-5.12000000e+02	5.79028748e+02
237	-5.12000000e+02	5.75461426e+02
238	-5.12000305e+02	5.71918335e+02
239	-5.12000305e+02	5.68399780e+02
240	-5.12000000e+02	5.64904785e+02
241	-5.11999664e+02	5.61433716e+02
242	-5.12000244e+02	5.57985718e+02
243	-5.11999756e+02	5.54560669e+02
244	-5.11999969e+02	5.51158325e+02
245	-5.11999695e+02	5.47778564e+02
246	-5.12000000e+02	5.44420898e+02
247	-5.11999451e+02	5.41084351e+02
248	-5.12000000e+02	5.37770264e+02
249	-5.11999939e+02	5.34477417e+02
250	-5.12000000e+02	5.31205078e+02
251	-5.11999023e+02	5.27953918e+02
252	-5.12000977e+02	5.24723633e+02
253	-5.12000977e+02	5.21512573e+02
254	-5.12000000e+02	5.18321777e+02
255	-5.11996063e+02	5.15150269e+02
256	-5.12000000e+02	5.12000000e+02
257	-5.12003906e+02	5.08869019e+02
258	-5.12000000e+02	5.05755371e+02
259	-5.11999023e+02	5.02661011e+02
260	-5.11999023e+02	4.99584961e+02
261	-5.12000977e+02	4.96528137e+02
262	-5.12000000e+02	4.93489258e+02
263	-5.11999939e+02	4.90467651e+02
264	-5.12000000e+02	4.87464600e+02
265	-5.12000427e+02	4.84478882e+02
266	-5.12000000e+02	4.81509766e+02
267	-5.12000183e+02	4.78558350e+02
268	-5.11999969e+02	4.75623657e+02
269	-5.12000244e+02	4.72705688e+02
270	-5.11999756e+02	4.69804077e+02
271	-5.12000122e+02	4.66918579e+02
272	-5.12000000e+02	4.64049805e+02
273	-5.11999817e+02	4.61196655e+02
274	-5.11999817e+02	4.58359253e+02
275	-5.12000000e+02	4.55537109e+02
276	-5.12000000e+02	4.52730652e+02
277	-5.11999817e+02	4.49939209e+02
278	-5.11999969e+02	4.47162598e+02
279	-5.11999969e+02	4.44401001e+02
280	-5.12000122e+02	4.41654236e+02
281	-5.11999878e+02	4.38921875e+02
282	-5.12000122e+02	4.36203857e+02
283	-5.12000000e+02	4.33500000e+02
284	-5.12000122e+02	4.30809998e+02
285	-5.12000061e+02	4.28133972e+02
286	-5.12000488e+02	4.25471436e+02
287	-5.11999695e+02	4.22823242e+02
288	-5.12000000e+02	4.20187622e+02
289	-5.12000244e+02	4.17565063e+02
290	-5.11999634e+02	4.14956665e+02
291	-5.11999908e+02	4.12360046e+02
292	-5.11999725e+02	4.09776978e+02
293	-5.12000122e+02	4.07206177e+02
294	-5.11999969e+02	4.04648132e+02
295	-5.12000122e+02	4.02102112e+02
296	-5.11999969e+02	3.99568787e+02
297	-5.12000000e+02	3.97047424e+02
298	-5.11999969e+02	3.94537903e+02
299	-5.12000000e+02	3.92040161e+02
300	-5.12000061e+02	3.89554260e+02
301	-5.11999969e+02	3.87079956e+02
302	-5.12000061e+02	3.84617004e+02
303	-5.12000061e+02	3.82165527e+02
304	-5.12000000e+02	3.79725098e+02
305	-5.11999878e+02	3.77295715e+02
306	-5.12000061e+02	3.74877502e+02
307	-5.12000000e+02	3.72469971e+02
308	-5.12000000e+02	3.70073120e+02
309	-5.12000000e+02	3.67687195e+02
310	-5.12000000e+02	3.65311462e+02
311	-5.12000183e+02	3.62945862e+02
312	-5.12000000e+02	3.60591125e+02
313	-5.11999878e+02	3.58246216e+02
314	-5.11999878e+02	3.55911377e+02
315	-5.11999969e+02	3.53586426e+02
316	-5.11999969e+02	3.51271301e+02
317	-5.11999969e+02	3.48966003e+02
318	-5.11999969e+02	3.46670288e+02
319	-5.12000854e+02	3.44384460e+02
320	-5.12000000e+02	3.42107483e+02
321	-5.11999176e+02	3.39839844e+02
322	-5.12000000e+02	3.37581787e+02
323	-5.12000000e+02	3.35332642e+02
324	-5.11999939e+02	3.33092590e+02
325	-5.12000061e+02	3.30861511e+02
326	-5.12000061e+02	3.28638977e+02
327	-5.12000122e+02	3.26425354e+02
328	-5.12000061e+02	3.24220459e+02
329	-5.11999786e+02	3.22024109e+02
330	-5.11999939e+02	3.19836121e+02
331	-5.12000061e+02	3.17656433e+02
332	-5.12000000e+02	3.15485168e+02
333	-5.11999969e+02	3.13321960e+02
334	-5.12000061e+02	3.11167114e+02
335	-5.11999939e+02	3.09019836e+02
336	-5.11999939e+02	3.06880981e+02
337	-5.11999939e+02	3.04749817e+02
338	-5.12000061e+02	3.02626404e+02
339	-5.11999939e+02	3.00510681e+02
340	-5.11999878e+02	2.98402466e+02
341	-5.11999847e+02	2.96301880e+02
342	-5.12000000e+02	2.94208679e+02
343	-5.12000000e+02	2.92122803e+02
344	-5.12000000e+02	2.90044312e+02
345	-5.11999969e+02	2.87973206e+02
346	-5.12000000e+02	2.85908875e+02
347	-5.12000000e+02	2.83851990e+02
348	-5.12000000e+02	2.81801575e+02
349	-5.12000000e+02	2.79758484e+02
350	-5.12000183e+02	2.77721863e+02
351	-5.11999695e+02	2.75692932e+02
352	-5.12000000e+02	2.73669617e+02
353	-5.12000122e+02	2.71652954e+02
354	-5.11999847e+02	2.69644043e+02
355	-5.12000000e+02	2.67640503e+02
356	-5.11999969e+02	2.65643799e+02
357	-5.12000122e+02	2.63653137e+02
358	-5.12000000e+02	2.61668945e+02
359	-5.12000122e+02	2.59690857e+02
360	-5.11999969e+02	2.57719055e+02
361	-5.11999939e+02	2.55753540e+02
362	-5.11999908e+02	2.53793701e+02
363	-5.12000000e+02	2.51839722e+02
364	-5.12000000e+02	2.49892029e+02
365	-5.12000061e+02	2.47949890e+02
366	-5.12000000e+02	2.46013489e+02
367	-5.12000000e+02	2.44083008e+02
368	-5.12000000e+02	2.42157837e+02
369	-5.11999939e+02	2.40238525e+02
370	-5.12000122e+02	2.38324585e+02
371	-5.11999969e+02	2.36416199e+02
372	-5.11999969e+02	2.34513184e+02
373	-5.11999908e+02	2.32615784e+02
374	-5.11999969e+02	2.30723145e+02
375	-5.12000000e+02	2.28835754e+02
376	-5.12000122e+02	2.26953674e+02
377	-5.11999939e+02	2.25077087e+02
378	-5.11999847e+02	2.23205444e+02
379	-5.11999908e+02	2.21338623e+02
380	-5.11999725e+02	2.19476929e+02
381	-5.12000061e+02	2.17619385e+02
382	-5.12000183e+02	2.15766785e+02
383	-5.11999329e+02	2.13921631e+02
384	-5.12000000e+02	2.12077332e+02
385	-5.12000671e+02	2.10237671e+02
386	-5.11999695e+02	2.08406494e+02
387	-5.11999939e+02	2.06577393e+02
388	-5.12000122e+02	2.04752563e+02
389	-5.12000122e+02	2.02933105e+02
390	-5.12000000e+02	2.01117676e+02
391	-5.11999908e+02	1.99306763e+02
392	-5.11999908e+02	1.97500549e+02
393	-5.11999908e+02	1.95697937e+02
394	-5.11999969e+02	1.93899597e+02
395	-5.12000061e+02	1.92105530e+02
396	-5.11999969e+02	1.90315796e+02
397	-5.11999969e+02	1.88529968e+02
398	-5.12000000e+02	1.86748291e+02
399	-5.11999939e+02	1.84970337e+02
400	-5.11999969e+02	1.83196655e+02
401	-5.11999969e+02	1.81426636e+02
402	-5.12000000e+02	1.79660522e+02
403	-5.12000000e+02	1.77898132e+02
404	-5.12000061e+02	1.76139526e+02
405	-5.11999939e+02	1.74384766e+02
406	-5.11999939e+02	1.72633484e+02
407	-5.11999969e+02	1.70885803e+02
408	-5.11999969e+02	1.69141907e+02
409	-5.11999939e+02	1.67401672e+02
410	-5.11999939e+02	1.65664551e+02
411	-5.12000000e+02	1.63931091e+02
412	-5.12000061e+02	1.62200684e+02
413	-5.12000000e+02	1.60473999e+02
414	-5.12000122e+02	1.58750305e+02
415	-5.11999817e+02	1.57030823e+02
416	-5.11999969e+02	1.55313477e+02
417	-5.12000061e+02	1.53599243e+02
418	-5.11999878e+02	1.51889465e+02
419	-5.11999939e+02	1.50181641e+02
420	-5.11999908e+02	1.48477356e+02
421	-5.12000122e+02	1.46775818e+02
422	-5.11999878e+02	1.45077454e+02
423	-5.12000122e+02	1.43381897e+02
424	-5.11999939e+02	1.41689514e+02
425	-5.11999908e+02	1.39999939e+02
426	-5.11999969e+02	1.38313049e+02
427	-5.11999908e+02	1.36628784e+02
428	-5.12000000e+02	1.34947571e+02
429	-5.12000000e+02	1.33269165e+02
430	-5.12000061e+02	1.31593201e+02
431	-5.12000000e+02	1.29919861e+02
432	-5.12000000e+02	1.28249390e+02
433	-5.11999847e+02	1.26581238e+02
434	-5.12000000e+02	1.24915710e+02
435	-5.12000000e+02	1.23252625e+02
436	-5.12000061e+02	1.21592041e+02
437	-5.12000061e+02	1.19933960e+02
438	-5.12000000e+02	1.18277954e+02
439	-5.11999908e+02	1.16624390e+02
440	-5.12000000e+02	1.14973389e+02
441	-5.12000000e+02	1.13324585e+02
442	-5.12000061e+02	1.11677979e+02
443	-5.12000122e+02	1.10033447e+02
444	-5.12000000e+02	1.08391235e+02
445	-5.11999939e+02	1.06751099e+02
446	-5.12000061e+02	1.05113037e+02
447	-5.11999298e+02	1.03476562e+02
448	-5.12000000e+02	1.01843018e+02
449	-5.12000732e+02	1.00211670e+02
450	-5.11999969e+02	9.85811768e+01
451	-5.11999908e+02	9.69531250e+01
452	-5.11999939e+02	9.53269043e+01
453	-5.11999878e+02	9.37026367e+01
454	-5.11999878e+02	9.20800781e+01
455	-5.11999939e+02	9.04593506e+01
456	-5.12000061e+02	8.88403320e+01
457	-5.11999878e+02	8.72233887e+01
458	-5.12000122e+02	8.56075439e+01
459	-5.12000000e+02	8.39936523e+01
460	-5.11999969e+02	8.23814697e+01
461	-5.11999969e+02	8.07707520e+01
462	-5.12000122e+02	7.91618652e+01
463	-5.11999908e+02	7.75539551e+01
464	-5.11999939e+02	7.59479980e+01
465	-5.12000122e+02	7.43433838e+01
466	-5.12000061e+02	7.27402344e+01
467	-5.12000000e+02	7.11384277e+01
468	-5.12000000e+02	6.95380859e+01
469	-5.11999939e+02	6.79387207e+01
470	-5.11999969e+02	6.63410645e+01
471	-5.12000000e+02	6.47443848e+01
472	-5.11999969e+02	6.31491699e+01
473	-5.11999939e+02	6.15551758e+01
474	-5.12000000e+02	5.99621582e+01
475	-5.11999969e+02	5.83703613e+01
476	-5.12000000e+02	5.67795410e+01
477	-5.11999908e+02	5.51899414e+01
478	-5.12000000e+02	5.36010742e+01
479	-5.11999969e+02	5.20141602e+01
480	-5.12000061e+02	5.04272461e+01
481	-5.11999878e+02	4.88417969e+01
482	-5.11999969e+02	4.72578125e+01
483	-5.11999939e+02	4.56735840e+01
484	-5.11999939e+02	4.40908203e+01
485	-5.12000000e+02	4.25087891e+01
486	-5.11999908e+02	4.09277344e+01
487	-5.12000000e+02	3.93466797e+01
488	-5.11999939e+02	3.77675781e+01
489	-5.11999969e+02	3.61884766e+01
490	-5.11999878e+02	3.46101074e+01
491	-5.12000000e+02	3.30327148e+01
492	-5.12000000e+02	3.14555664e+01
493	-5.12000000e+02	2.98793945e+01
494	-5.12000000e+02	2.83027344e+01
495	-5.12000122e+02	2.67275391e+01
496	-5.11999939e+02	2.51533203e+01
497	-5.11999908e+02	2.35791016e+01
498	-5.12000000e+02	2.20048828e+01
499	-5.11999939e+02	2.04306641e+01
500	-5.12000000e+02	1.88579102e+01
501	-5.12000061e+02	1.72851562e+01
502	-5.12000000e+02	1.57128906e+01
503	-5.11999939e+02	1.41406250e+01
504	-5.11999969e+02	1.25683594e+01
505	-5.11999969e+02	1.09970703e+01
506	-5.12000000e+02	9.42578125e+00
507	-5.12000000e+02	7.85351562e+00
508	-5.11999969e+02	6.28515625e+00
509	-5.12000000e+02	4.71093750e+00
510	-5.12000000e+02	3.14062500e+00
511	-5.12000000e+02	1.57031250e+00
512	-5.12000000e+02	-0.00000000e+00
513	-5.12000000e+02	-1.57031250e+00
514	-5.12000000e+02	-3.14062500e+00
515	-5.12000000e+02	-4.71093750e+00
516	-5.11999969e+02	-6.28515625e+00
517	-5.12000000e+02	-7.85351562e+00
518	-5.12000000e+02	-9.42578125e+00
519	-5.11999969e+02	-1.09970703e+01
520	-5.11999969e+02	-1.25683594e+01
521	-5.11999939e+02	-1.41406250e+01
522	-5.12000000e+02	-1.57128906e+01
523	-5.12000061e+02	-1.72851562e+01
524	-5.12000000e+02	-1.88579102e+01
525	-5.11999939e+02	-2.04306641e+01
526	-5.12000000e+02	-2.20048828e+01
527	-5.11999908e+02	-2.35791016e+01
528	-5.11999939e+02	-2.51533203e+01
529	-5.12000122e+02	-2.67275391e+01
530	-5.12000000e+02	-2.83027344e+01
531	-5.12000000e+02	-2.98793945e+01
532	-5.12000000e+02	-3.14555664e+01
533	-5.12000000e+02	-3.30327148e+01
534	-5.11999878e+02	-3.46101074e+01
535	-5.11999969e+02	-3.61884766e+01
536	-5.11999939e+02	-3.77675781e+01
537	-5.12000000e+02	-3.93466797e+01
538	-5.11999908e+02	-4.09277344e+01
539	-5.12000000e+02	-4.25087891e+01
540	-5.11999939e+02	-4.40908203e+01
541	-5.11999939e+02	-4.56735840e+01
542	-5.11999969e+02	-4.72578125e+01
543	-5.11999878e+02	-4.88417969e+01
544	-5.12000061e+02	-5.04272461e+01
545	-5.11999969e+02	-5.20141602e+01
546	-5.12000000e+02	-5.36010742e+01
547	-5.11999908e+02	-5.51899414e+01
548	-5.12000000e+02	-5.67795410e+01
549	-5.11999969e+02	-5.83703613e+01
550	-5.12000000e+02	-5.99621582e+01
551	-5.11999939e+02	-6.15551758e+01
552	-5.11999969e+02	-6.31491699e+01
553	-5.12000000e+02	-6.47443848e+01
554	-5.11999969e+02	-6.63410645e+01
555	-5.11999939e+02	-6.79387207e+01
556	-5.12000000e+02	-6.95380859e+01
557	-5.12000000e+02	-7.11384277e+01
558	-5.12000061e+02	-7.27402344e+01
559	-5.12000122e+02	-7.43433838e+01
560	-5.11999939e+02	-7.59479980e+01
561	-5.11999908e+02	-7.75539551e+01
562	-5.12000122e+02	-7.91618652e+01
563	-5.11999969e+02	-8.07707520e+01
564	-5.11999969e+02	-8.23814697e+01
565	-5.12000000e+02	-8.39936523e+01
566	-5.12000122e+02	-8.56075439e+01
567	-5.11999878e+02	-8.72233887e+01
568	-5.12000061e+02	-8.88403320e+01
569	-5.11999939e+02	-9.04593506e+01
570	-5.11999878e+02	-9.20800781e+01
571	-5.11999878e+02	-9.37026367e+01
572	-5.11999939e+02	-9.53269043e+01
573	-5.11999908e+02	-9.69531250e+01
574	-5.11999969e+02	-9.85811768e+01
575	-5.12000732e+02	-1.00211670e+02
576	-5.12000000e+02	-1.01843018e+02
577	-5.11999298e+02	-1.03476562e+02
578	-5.12000061e+02	-1.05113037e+02
579	-5.11999939e+02	-1.06751099e+02
580	-5.12000000e+02	-1.08391235e+02
581	-5.12000122e+02	-1.10033447e+02
582	-5.12000061e+02	-1.11677979e+02
583	-5.12000000e+02	-1.13324585e+02
584	-5.12000000e+02	-1.14973389e+02
585	-5.11999908e+02	-1.16624390e+02
586	-5.12000000e+02	-1.18277954e+02
587	-5.12000061e+02	-1.19933960e+02
588	-5.12000061e+02	-1.21592041e+02
589	-5.12000000e+02	-1.23252625e+02
590	-5.12000000e+02	-1.24915710e+02
591	-5.11999847e+02	-1.26581238e+02
592	-5.12000000e+02	-1.28249390e+02
593	-5.12000000e+02	-1.29919861e+02
594	-5.12000061e+02	-1.31593201e+02
595	-5.12000000e+02	-1.33269165e+02
596	-5.12000000e+02	-1.34947571e+02
597	-5.11999908e+02	-1.36628784e+02
598	-5.11999969e+02	-1.38313049e+02
599	-5.11999908e+02	-1.39999939e+02
600	-5.11999939e+02	-1.41689514e+02
601	-5.12000122e+02	-1.43381897e+02
602	-5.11999878e+02	-1.45077454e+02
603	-5.12000122e+02	-1.46775818e+02
604	-5.11999908e+02	-1.48477356e+02
605	-5.11999939e+02	-1.50181641e+02
606	-5.11999878e+02	-1.51889465e+02
607	-5.12000061e+02	-1.53599243e+02
608	-5.11999969e+02	-1.55313477e+02
609	-5.11999817e+02	-1.57030823e+02
610	-5.12000122e+02	-1.58750305e+02
611	-5.12000000e+02	-1.60473999e+02
612	-5.12000061e+02	-1.62200684e+02
613	-5.12000000e+02	-1.63931091e+02
614	-5.11999939e+02	-1.65664551e+02
615	-5.11999939e+02	-1.67401672e+02
616	-5.11999969e+02	-1.69141907e+02
617	-5.11999969e+02	-1.70885803e+02
618	-5.11999939e+02	-1.72633484e+02
619	-5.11999939e+02	-1.74384766e+02
620	-5.12000061e+02	-1.76139526e+02
621	-5.12000000e+02	-1.77898132e+02
622	-5.12000000e+02	-1.79660522e+02
623	-5.11999969e+02	-1.81426636e+02
624	-5.11999969e+02	-1.83196655e+02
625	-5.11999939e+02	-1.84970337e+02
626	-5.12000000e+02	-1.86748291e+02
627	-5.11999969e+02	-1.88529968e+02
628	-5.11999969e+02	-1.90315796e+02
629	-5.12000061e+02	-1.92105530e+02
630	-5.11999969e+02	-1.93899597e+02
631	-5.11999908e+02	-1.95697937e+02
632	-5.11999908e+02	-1.97500549e+02
633	-5.11999908e+02	-1.99306763e+02
634	-5.12000000e+02	-2.01117676e+02
635	-5.12000122e+02	-2.02933105e+02
636	-5.12000122e+02	-2.04752563e+02
637	-5.11999939e+02	-2.06577393e+02
638	-5.11999695e+02	-2.08406494e+02
639	-5.12000671e+02	-2.10237671e+02
640	-5.12000000e+02	-2.12077332e+02
641	-5.11999329e+02	-2.13921631e+02
642	-5.12000183e+02	-2.15766785e+02
643	-5.12000061e+02	-2.17619385e+02
644	-5.11999725e+02	-2.19476929e+02
645	-5.11999908e+02	-2.21338623e+02
646	-5.11999847e+02	-2.23205444e+02
647	-5.11999939e+02	-2.25077087e+02
648	-5.12000122e+02	-2.26953674e+02
649	-5.12000000e+02	-2.28835754e+02
650	-5.11999969e+02	-2.30723145e+02
651	-5.11999908e+02	-2.32615784e+02
652	-5.11999969e+02	-2.34513184e+02
653	-5.11999969e+02	-2.36416199e+02
654	-5.12000122e+02	-2.38324585e+02
655	-5.11999939e+02	-2.40238525e+02
656	-5.12000000e+02	-2.42157837e+02
657	-5.12000000e+02	-2.44083008e+02
658	-5.12000000e+02	-2.46013489e+02
